Virus name,Accession ID,Pango lineage,Country,State,Date,surveillance,Variant,epiweek
hCoV-19/Chile/RM-144139/2021|EPI_ISL_4635508|2021-08-27,EPI_ISL_4635508,B.1.621.1,Chile,Region Metropolitana de Santiago,2021-08-27,Airport,Mu,87
hCoV-19/Chile/RM-140429/2021|EPI_ISL_4635750|2021-08-18,EPI_ISL_4635750,B.1.621.2,Chile,Region Metropolitana de Santiago,2021-08-18,Community,Mu,86
hCoV-19/Chile/LI-151185/2021|EPI_ISL_4636501|2021-09-07,EPI_ISL_4636501,B.1.621,Chile,O Higgins,2021-09-07,Community,Mu,89
hCoV-19/Chile/NB-148186/2021|EPI_ISL_4636581|2021-09-04,EPI_ISL_4636581,B.1.621,Chile,Nuble,2021-09-04,Community,Mu,88
hCoV-19/Chile/BI-150052/2021|EPI_ISL_4655082|2021-09-08,EPI_ISL_4655082,B.1.621,Chile,Biobio,2021-09-08,Community,Mu,89
hCoV-19/Chile/BI-150634/2021|EPI_ISL_4655091|2021-09-08,EPI_ISL_4655091,B.1.621,Chile,Biobio,2021-09-08,Community,Mu,89
hCoV-19/Chile/RM-152179/2021|EPI_ISL_4655480|2021-09-13,EPI_ISL_4655480,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-13,Community,Mu,90
hCoV-19/Chile/RM-148709/2021|EPI_ISL_4655547|2021-09-07,EPI_ISL_4655547,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-07,Community,Mu,89
hCoV-19/Chile/AT-149079/2021|EPI_ISL_4658023|2021-09-05,EPI_ISL_4658023,B.1.621.2,Chile,Atacama,2021-09-05,Community,Mu,89
hCoV-19/Chile/LI-149329/2021|EPI_ISL_4658040|2021-09-06,EPI_ISL_4658040,B.1.621,Chile,O Higgins,2021-09-06,Community,Mu,89
hCoV-19/Chile/BI-152625/2021|EPI_ISL_4658482|2021-09-13,EPI_ISL_4658482,B.1.621,Chile,Biobio,2021-09-13,Community,Mu,90
hCoV-19/Chile/LL-154694/2021|EPI_ISL_5411128|2021-09-14,EPI_ISL_5411128,B.1.621,Chile,Los Lagos,2021-09-14,Community,Mu,90
hCoV-19/Chile/LL-154698/2021|EPI_ISL_5411130|2021-09-15,EPI_ISL_5411130,B.1.621,Chile,Los Lagos,2021-09-15,Community,Mu,90
hCoV-19/Chile/BI-154704/2021|EPI_ISL_5411131|2021-09-19,EPI_ISL_5411131,B.1.621,Chile,Biobio,2021-09-19,Community,Mu,91
hCoV-19/Chile/RM-154753/2021|EPI_ISL_5411135|2021-09-20,EPI_ISL_5411135,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-20,Community,Mu,91
hCoV-19/Chile/ML-154785/2021|EPI_ISL_5411139|2021-09-20,EPI_ISL_5411139,B.1.621,Chile,El Maule,2021-09-20,Community,Mu,91
hCoV-19/Chile/AT-154882/2021|EPI_ISL_5411154|2021-09-15,EPI_ISL_5411154,B.1.621.2,Chile,Atacama,2021-09-15,Community,Mu,90
hCoV-19/Chile/AT-154884/2021|EPI_ISL_5411156|2021-09-15,EPI_ISL_5411156,B.1.621.2,Chile,Atacama,2021-09-15,Community,Mu,90
hCoV-19/Chile/AT-154887/2021|EPI_ISL_5411157|2021-09-16,EPI_ISL_5411157,B.1.621.2,Chile,Atacama,2021-09-16,Community,Mu,90
hCoV-19/Chile/LI-155876/2021|EPI_ISL_5411168|2021-09-21,EPI_ISL_5411168,B.1.621,Chile,O Higgins,2021-09-21,Community,Mu,91
hCoV-19/Chile/RM-158960/2021|EPI_ISL_5411174|2021-09-29,EPI_ISL_5411174,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-29,Airport,Mu,92
hCoV-19/Chile/RM-156877/2021|EPI_ISL_5411210|2021-09-24,EPI_ISL_5411210,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-24,Community,Mu,91
hCoV-19/Chile/RM-156987/2021|EPI_ISL_5411229|2021-09-23,EPI_ISL_5411229,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-23,Community,Mu,91
hCoV-19/Chile/RM-156989/2021|EPI_ISL_5411230|2021-09-23,EPI_ISL_5411230,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-23,Community,Mu,91
hCoV-19/Chile/RM-156998/2021|EPI_ISL_5411238|2021-09-23,EPI_ISL_5411238,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-23,Community,Mu,91
hCoV-19/Chile/RM-156999/2021|EPI_ISL_5411239|2021-09-24,EPI_ISL_5411239,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-24,Community,Mu,91
hCoV-19/Chile/RM-156136/2021|EPI_ISL_5411272|2021-09-22,EPI_ISL_5411272,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-22,Community,Mu,91
hCoV-19/Chile/AN-156231/2021|EPI_ISL_5411290|2021-09-20,EPI_ISL_5411290,B.1.621,Chile,Antofagasta,2021-09-20,Community,Mu,91
hCoV-19/Chile/TA-156304/2021|EPI_ISL_5411314|2021-09-21,EPI_ISL_5411314,B.1.621,Chile,Tarapaca,2021-09-21,Community,Mu,91
hCoV-19/Chile/RM-156327/2021|EPI_ISL_5411325|2021-09-20,EPI_ISL_5411325,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-20,Community,Mu,91
hCoV-19/Chile/AT-158798/2021|EPI_ISL_5421791|2021-09-25,EPI_ISL_5421791,B.1.621.2,Chile,Atacama,2021-09-25,Community,Mu,91
hCoV-19/Chile/NB-158811/2021|EPI_ISL_5421798|2021-09-23,EPI_ISL_5421798,B.1.621,Chile,Nuble,2021-09-23,Community,Mu,91
hCoV-19/Chile/LI-159015/2021|EPI_ISL_5421834|2021-09-27,EPI_ISL_5421834,B.1.621,Chile,O Higgins,2021-09-27,Community,Mu,92
hCoV-19/Chile/RM-160337/2021|EPI_ISL_5421840|2021-10-01,EPI_ISL_5421840,B.1.621,Chile,Region Metropolitana de Santiago,2021-10-01,Airport,Mu,92
hCoV-19/Chile/AT-158794/2021|EPI_ISL_5421787|2021-09-24,EPI_ISL_5421787,B.1.621.2,Chile,Atacama,2021-09-24,Community,Mu,91
hCoV-19/Chile/AN-116091/2021|EPI_ISL_12144301|2021-06-15,EPI_ISL_12144301,B.1.621,Chile,Antofagasta,2021-06-15,Community,Mu,77
hCoV-19/Chile/AN-116096/2021|EPI_ISL_12144302|2021-06-14,EPI_ISL_12144302,B.1.621,Chile,Antofagasta,2021-06-14,Community,Mu,77
hCoV-19/Chile/VS-141353/2021|EPI_ISL_12144589|2021-08-18,EPI_ISL_12144589,B.1.621,Chile,Valparaiso,2021-08-18,Community,Mu,86
hCoV-19/Chile/VS-119715/2021|EPI_ISL_12144578|2021-06-29,EPI_ISL_12144578,B.1.621.2,Chile,Valparaiso,2021-06-29,Community,Mu,79
hCoV-19/Chile/VS-154153/2021|EPI_ISL_12144602|2021-09-20,EPI_ISL_12144602,B.1.621,Chile,Valparaiso,2021-09-20,Community,Mu,91
hCoV-19/Chile/RM-141437/2021|EPI_ISL_12144482|2021-08-19,EPI_ISL_12144482,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-19,Community,Mu,86
hCoV-19/Chile/RM-121649/2021|EPI_ISL_12144477|2021-07-05,EPI_ISL_12144477,B.1.621,Chile,Region Metropolitana de Santiago,2021-07-05,Community,Mu,80
hCoV-19/Chile/RM-141442/2021|EPI_ISL_12144484|2021-08-19,EPI_ISL_12144484,B.1.621.2,Chile,Region Metropolitana de Santiago,2021-08-19,Community,Mu,86
hCoV-19/Chile/AT-112253/2021|EPI_ISL_12144364|2021-06-08,EPI_ISL_12144364,B.1.621,Chile,Atacama,2021-06-08,Community,Mu,76
hCoV-19/Chile/RM-115358/2021|EPI_ISL_12144469|2021-06-21,EPI_ISL_12144469,B.1.621,Chile,Region Metropolitana de Santiago,2021-06-21,Community,Mu,78
hCoV-19/Chile/RM-115361/2021|EPI_ISL_12144470|2021-06-22,EPI_ISL_12144470,B.1.621,Chile,Region Metropolitana de Santiago,2021-06-22,Community,Mu,78
hCoV-19/Chile/ML-128445/2021|EPI_ISL_12144453|2021-07-20,EPI_ISL_12144453,B.1.621,Chile,El Maule,2021-07-20,Community,Mu,82
hCoV-19/Chile/CO-111699/2021|EPI_ISL_12144401|2021-06-14,EPI_ISL_12144401,B.1.621,Chile,Coquimbo,2021-06-14,Community,Mu,77
hCoV-19/Chile/AN-116081/2021|EPI_ISL_12144299|2021-05-16,EPI_ISL_12144299,B.1.621,Chile,Antofagasta,2021-05-16,Community,Mu,73
hCoV-19/Chile/AP-105311/2021|EPI_ISL_12144314|2021-06-01,EPI_ISL_12144314,B.1.621,Chile,Arica y Parinacota,2021-06-01,Community,Mu,75
hCoV-19/Chile/RM-117055/2021|EPI_ISL_12145252|2021-06-25,EPI_ISL_12145252,B.1.621,Chile,Region Metropolitana de Santiago,2021-06-25,Airport,Mu,78
hCoV-19/Chile/RM-90053/2021|EPI_ISL_12145281|2021-05-06,EPI_ISL_12145281,B.1.621,Chile,Region Metropolitana de Santiago,2021-05-06,Airport,Mu,71
hCoV-19/Chile/RM-119705/2021|EPI_ISL_12145257|2021-07-01,EPI_ISL_12145257,B.1.621,Chile,Region Metropolitana de Santiago,2021-07-01,Airport,Mu,79
hCoV-19/Chile/RM-119704/2021|EPI_ISL_12145256|2021-07-01,EPI_ISL_12145256,B.1.621,Chile,Region Metropolitana de Santiago,2021-07-01,Airport,Mu,79
hCoV-19/Chile/RM-110534/2021|EPI_ISL_12145246|2021-06-11,EPI_ISL_12145246,B.1.621,Chile,Region Metropolitana de Santiago,2021-06-11,Airport,Mu,76
hCoV-19/Chile/LL-73756/2021|EPI_ISL_12145238|2021-04-04,EPI_ISL_12145238,B.1.621,Chile,Los Lagos,2021-04-04,Airport,Mu,67
hCoV-19/Chile/RM-114111/2021|EPI_ISL_12145249|2021-06-18,EPI_ISL_12145249,B.1.621,Chile,Region Metropolitana de Santiago,2021-06-18,Airport,Mu,77
hCoV-19/Chile/RM-113244/2021|EPI_ISL_12145248|2021-06-17,EPI_ISL_12145248,B.1.621,Chile,Region Metropolitana de Santiago,2021-06-17,Airport,Mu,77
hCoV-19/Chile/RM-119271/2021|EPI_ISL_12145255|2021-07-01,EPI_ISL_12145255,B.1.621,Chile,Region Metropolitana de Santiago,2021-07-01,Airport,Mu,79
hCoV-19/Chile/RM-113243/2021|EPI_ISL_12145247|2021-06-17,EPI_ISL_12145247,B.1.621,Chile,Region Metropolitana de Santiago,2021-06-17,Airport,Mu,77
hCoV-19/Chile/RM-114445/2021|EPI_ISL_12145251|2021-06-21,EPI_ISL_12145251,B.1.621,Chile,Region Metropolitana de Santiago,2021-06-21,Airport,Mu,78
hCoV-19/Chile/RM-117484/2021|EPI_ISL_12145254|2021-06-28,EPI_ISL_12145254,B.1.621,Chile,Region Metropolitana de Santiago,2021-06-28,Airport,Mu,79
hCoV-19/Chile/CO-93507/2021|EPI_ISL_12145237|2021-05-13,EPI_ISL_12145237,B.1.621,Chile,Coquimbo,2021-05-13,Airport,Mu,72
hCoV-19/Chile/AN-117058/2021|EPI_ISL_12145235|2021-06-24,EPI_ISL_12145235,B.1.621,Chile,Antofagasta,2021-06-24,Airport,Mu,78
hCoV-19/Chile/AN-117057/2021|EPI_ISL_12145234|2021-06-24,EPI_ISL_12145234,B.1.621,Chile,Antofagasta,2021-06-24,Airport,Mu,78
hCoV-19/Chile/VS-114112/2021|EPI_ISL_12145287|2021-06-18,EPI_ISL_12145287,B.1.621,Chile,Valparaiso,2021-06-18,Airport,Mu,77
hCoV-19/Chile/ML-117660/2021|EPI_ISL_12145242|2021-06-27,EPI_ISL_12145242,B.1.621.2,Chile,El Maule,2021-06-27,Airport,Mu,79
hCoV-19/Chile/ML-117659/2021|EPI_ISL_12145241|2021-06-27,EPI_ISL_12145241,B.1.621.2,Chile,El Maule,2021-06-27,Airport,Mu,79
hCoV-19/Chile/ML-117661/2021|EPI_ISL_12145243|2021-06-27,EPI_ISL_12145243,B.1.621.2,Chile,El Maule,2021-06-27,Airport,Mu,79
hCoV-19/Chile/ML-117658/2021|EPI_ISL_12145240|2021-06-27,EPI_ISL_12145240,B.1.621.2,Chile,El Maule,2021-06-27,Airport,Mu,79
hCoV-19/Chile/AN-110532/2021|EPI_ISL_12145232|2021-06-11,EPI_ISL_12145232,B.1.621,Chile,Antofagasta,2021-06-11,Airport,Mu,76
hCoV-19/Chile/RM-143194/2021|EPI_ISL_12145265|2021-08-24,EPI_ISL_12145265,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-24,Airport,Mu,87
hCoV-19/Chile/VS-119919/2021|EPI_ISL_12145288|2021-07-01,EPI_ISL_12145288,B.1.621,Chile,Valparaiso,2021-07-01,Airport,Mu,79
hCoV-19/Chile/RM-90846/2021|EPI_ISL_12145282|2021-05-07,EPI_ISL_12145282,B.1.621,Chile,Region Metropolitana de Santiago,2021-05-07,Airport,Mu,71
hCoV-19/Chile/TA-121870/2021|EPI_ISL_12145285|2021-07-05,EPI_ISL_12145285,B.1.621,Chile,Tarapaca,2021-07-05,Airport,Mu,80
hCoV-19/Chile/RM-72552/2021|EPI_ISL_12145274|2021-04-04,EPI_ISL_12145274,B.1.621,Chile,Region Metropolitana de Santiago,2021-04-04,Airport,Mu,67
hCoV-19/Chile/RM-75294/2021|EPI_ISL_12145277|2021-04-09,EPI_ISL_12145277,B.1.621,Chile,Region Metropolitana de Santiago,2021-04-09,Airport,Mu,67
hCoV-19/Chile/AR-154002/2021|EPI_ISL_5431283|2021-09-17,EPI_ISL_5431283,B.1.621,Chile,Araucania,2021-09-17,Community,Mu,90
hCoV-19/Chile/AR-154054/2021|EPI_ISL_5431292|2021-09-16,EPI_ISL_5431292,B.1.621,Chile,Araucania,2021-09-16,Community,Mu,90
hCoV-19/Chile/AR-156672/2021|EPI_ISL_5431300|2021-09-20,EPI_ISL_5431300,B.1.621,Chile,Araucania,2021-09-20,Community,Mu,91
hCoV-19/Chile/AN-157758/2021|EPI_ISL_5431277|2021-09-23,EPI_ISL_5431277,B.1.621,Chile,Antofagasta,2021-09-23,Community,Mu,91
hCoV-19/Chile/RM-157787/2021|EPI_ISL_5431520|2021-09-26,EPI_ISL_5431520,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-26,Community,Mu,92
hCoV-19/Chile/VS-156515/2021|EPI_ISL_5431599|2021-09-22,EPI_ISL_5431599,B.1.621,Chile,Valparaiso,2021-09-22,Community,Mu,91
hCoV-19/Chile/BI-156019/2021|EPI_ISL_5431337|2021-09-21,EPI_ISL_5431337,B.1.621,Chile,Biobio,2021-09-21,Community,Mu,91
hCoV-19/Chile/RM-156719/2021|EPI_ISL_5431584|2021-09-23,EPI_ISL_5431584,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-23,Community,Mu,91
hCoV-19/Chile/ML-157188/2021|EPI_ISL_5431400|2021-09-25,EPI_ISL_5431400,B.1.621,Chile,El Maule,2021-09-25,Community,Mu,91
hCoV-19/Chile/LL-157412/2021|EPI_ISL_5431416|2021-09-23,EPI_ISL_5431416,B.1.621,Chile,Los Lagos,2021-09-23,Community,Mu,91
hCoV-19/Chile/LR-155635/2021|EPI_ISL_5431427|2021-09-20,EPI_ISL_5431427,B.1.621,Chile,Los Rios,2021-09-20,Community,Mu,91
hCoV-19/Chile/LR-157726/2021|EPI_ISL_5431428|2021-09-24,EPI_ISL_5431428,B.1.621,Chile,Los Rios,2021-09-24,Community,Mu,91
hCoV-19/Chile/NB-156684/2021|EPI_ISL_5431435|2021-09-20,EPI_ISL_5431435,B.1.621,Chile,Nuble,2021-09-20,Community,Mu,91
hCoV-19/Chile/LI-161026/2021|EPI_ISL_5431443|2021-10-03,EPI_ISL_5431443,B.1.621,Chile,O Higgins,2021-10-03,Community,Mu,93
hCoV-19/Chile/LI-156707/2021|EPI_ISL_5431468|2021-09-24,EPI_ISL_5431468,B.1.621,Chile,O Higgins,2021-09-24,Community,Mu,91
hCoV-19/Chile/CO-156676/2021|EPI_ISL_5431392|2021-09-23,EPI_ISL_5431392,B.1.621,Chile,Coquimbo,2021-09-23,Community,Mu,91
hCoV-19/Chile/LI-156708/2021|EPI_ISL_5431465|2021-09-24,EPI_ISL_5431465,B.1.621,Chile,O Higgins,2021-09-24,Community,Mu,91
hCoV-19/Chile/RM-157193/2021|EPI_ISL_5431509|2021-09-21,EPI_ISL_5431509,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-21,Community,Mu,91
hCoV-19/Chile/RM-155638/2021|EPI_ISL_5431504|2021-09-20,EPI_ISL_5431504,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-20,Community,Mu,91
hCoV-19/Chile/AT-158768/2021|EPI_ISL_5543960|2021-09-20,EPI_ISL_5543960,B.1.621.2,Chile,Atacama,2021-09-20,Community,Mu,91
hCoV-19/Chile/AT-158759/2021|EPI_ISL_5543962|2021-09-20,EPI_ISL_5543962,B.1.621.2,Chile,Atacama,2021-09-20,Community,Mu,91
hCoV-19/Chile/AT-158781/2021|EPI_ISL_5543964|2021-09-22,EPI_ISL_5543964,B.1.621.2,Chile,Atacama,2021-09-22,Community,Mu,91
hCoV-19/Chile/TA-158787/2021|EPI_ISL_5543988|2021-09-25,EPI_ISL_5543988,B.1.621,Chile,Tarapaca,2021-09-25,Community,Mu,91
hCoV-19/Chile/AT-158756/2021|EPI_ISL_5543990|2021-09-20,EPI_ISL_5543990,B.1.621.2,Chile,Atacama,2021-09-20,Community,Mu,91
hCoV-19/Chile/AT-158793/2021|EPI_ISL_5544000|2021-09-23,EPI_ISL_5544000,B.1.621.2,Chile,Atacama,2021-09-23,Community,Mu,91
hCoV-19/Chile/BI-158571/2021|EPI_ISL_5544144|2021-09-26,EPI_ISL_5544144,B.1.621,Chile,Biobio,2021-09-26,Community,Mu,92
hCoV-19/Chile/LI-158221/2021|EPI_ISL_5544279|2021-09-27,EPI_ISL_5544279,B.1.621,Chile,O Higgins,2021-09-27,Community,Mu,92
hCoV-19/Chile/BI-158561/2021|EPI_ISL_5544315|2021-09-26,EPI_ISL_5544315,B.1.621,Chile,Biobio,2021-09-26,Community,Mu,92
hCoV-19/Chile/BI-158560/2021|EPI_ISL_5544328|2021-09-26,EPI_ISL_5544328,B.1.621,Chile,Biobio,2021-09-26,Community,Mu,92
hCoV-19/Chile/AT-158762/2021|EPI_ISL_5543961|2021-09-20,EPI_ISL_5543961,B.1.621.2,Chile,Atacama,2021-09-20,Community,Mu,91
hCoV-19/Chile/AT-158777/2021|EPI_ISL_5543978|2021-09-23,EPI_ISL_5543978,B.1.621.2,Chile,Atacama,2021-09-23,Community,Mu,91
hCoV-19/Chile/LI-158228/2021|EPI_ISL_5544167|2021-09-27,EPI_ISL_5544167,B.1.621,Chile,O Higgins,2021-09-27,Community,Mu,92
hCoV-19/Chile/RM-158279/2021|EPI_ISL_5544208|2021-09-27,EPI_ISL_5544208,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-27,Community,Mu,92
hCoV-19/Chile/LI-158220/2021|EPI_ISL_5544225|2021-09-27,EPI_ISL_5544225,B.1.621,Chile,O Higgins,2021-09-27,Community,Mu,92
hCoV-19/Chile/TA-157936/2021|EPI_ISL_5545830|2021-09-21,EPI_ISL_5545830,B.1.621,Chile,Tarapaca,2021-09-21,Community,Mu,91
hCoV-19/Chile/TA-157950/2021|EPI_ISL_5545770|2021-09-25,EPI_ISL_5545770,B.1.621,Chile,Tarapaca,2021-09-25,Community,Mu,91
hCoV-19/Chile/NB-135493/2021|EPI_ISL_12014865|2021-08-04,EPI_ISL_12014865,B.1.621,Chile,Nuble,2021-08-04,Community,Mu,84
hCoV-19/Chile/BI-124512/2021|EPI_ISL_12017324|2021-07-09,EPI_ISL_12017324,B.1.621,Chile,Biobio,2021-07-09,Community,Mu,80
hCoV-19/Chile/AN-135167/2021|EPI_ISL_12014866|2021-07-29,EPI_ISL_12014866,B.1.621,Chile,Antofagasta,2021-07-29,Community,Mu,83
hCoV-19/Chile/LI-136755/2021|EPI_ISL_3981967|2021-08-09,EPI_ISL_3981967,B.1.621,Chile,O Higgins,2021-08-09,Community,Mu,85
hCoV-19/Chile/TA-137593/2021|EPI_ISL_3982002|2021-08-09,EPI_ISL_3982002,B.1.621,Chile,Tarapaca,2021-08-09,Community,Mu,85
hCoV-19/Chile/TA-134093/2021|EPI_ISL_3981958|2021-08-02,EPI_ISL_3981958,B.1.621,Chile,Tarapaca,2021-08-02,Community,Mu,84
hCoV-19/Chile/TA-134095/2021|EPI_ISL_3981959|2021-08-01,EPI_ISL_3981959,B.1.621.2,Chile,Tarapaca,2021-08-01,Community,Mu,84
hCoV-19/Chile/RM-139465/2021|EPI_ISL_3982402|2021-08-14,EPI_ISL_3982402,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-14,Community,Mu,85
hCoV-19/Chile/AR-139576/2021|EPI_ISL_3982407|2021-08-15,EPI_ISL_3982407,B.1.621,Chile,Araucania,2021-08-15,Community,Mu,86
hCoV-19/Chile/RM-139640/2021|EPI_ISL_3982426|2021-08-16,EPI_ISL_3982426,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-16,Community,Mu,86
hCoV-19/Chile/VS-139656/2021|EPI_ISL_3982430|2021-08-16,EPI_ISL_3982430,B.1.621,Chile,Valparaiso,2021-08-16,Community,Mu,86
hCoV-19/Chile/AT-135558/2021|EPI_ISL_3982628|2021-08-01,EPI_ISL_3982628,B.1.621,Chile,Atacama,2021-08-01,Community,Mu,84
hCoV-19/Chile/LR-135573/2021|EPI_ISL_3982638|2021-08-03,EPI_ISL_3982638,B.1.621,Chile,Los Rios,2021-08-03,Community,Mu,84
hCoV-19/Chile/LR-135574/2021|EPI_ISL_3982639|2021-08-03,EPI_ISL_3982639,B.1.621,Chile,Los Rios,2021-08-03,Community,Mu,84
hCoV-19/Chile/TA-135581/2021|EPI_ISL_3982645|2021-08-03,EPI_ISL_3982645,B.1.621,Chile,Tarapaca,2021-08-03,Community,Mu,84
hCoV-19/Chile/TA-135600/2021|EPI_ISL_3982659|2021-08-03,EPI_ISL_3982659,B.1.621,Chile,Tarapaca,2021-08-03,Community,Mu,84
hCoV-19/Chile/VS-135627/2021|EPI_ISL_3982667|2021-08-04,EPI_ISL_3982667,B.1.621,Chile,Valparaiso,2021-08-04,Community,Mu,84
hCoV-19/Chile/VS-135630/2021|EPI_ISL_3982669|2021-08-03,EPI_ISL_3982669,B.1.621,Chile,Valparaiso,2021-08-03,Community,Mu,84
hCoV-19/Chile/VS-135634/2021|EPI_ISL_3982673|2021-08-03,EPI_ISL_3982673,B.1.621,Chile,Valparaiso,2021-08-03,Community,Mu,84
hCoV-19/Chile/LI-136162/2021|EPI_ISL_3987635|2021-08-07,EPI_ISL_3987635,B.1.621,Chile,O Higgins,2021-08-07,Community,Mu,84
hCoV-19/Chile/TA-136292/2021|EPI_ISL_3987636|2021-08-06,EPI_ISL_3987636,B.1.621,Chile,Tarapaca,2021-08-06,Community,Mu,84
hCoV-19/Chile/NB-136555/2021|EPI_ISL_3987637|2021-08-05,EPI_ISL_3987637,B.1.621,Chile,Nuble,2021-08-05,Community,Mu,84
hCoV-19/Chile/TA-136291/2021|EPI_ISL_3987639|2021-08-06,EPI_ISL_3987639,B.1.621,Chile,Tarapaca,2021-08-06,Community,Mu,84
hCoV-19/Chile/TA-136612/2021|EPI_ISL_3987640|2021-08-06,EPI_ISL_3987640,B.1.621,Chile,Tarapaca,2021-08-06,Community,Mu,84
hCoV-19/Chile/AN-136293/2021|EPI_ISL_3987641|2021-08-08,EPI_ISL_3987641,B.1.621,Chile,Antofagasta,2021-08-08,Community,Mu,85
hCoV-19/Chile/ML-136620/2021|EPI_ISL_3987643|2021-08-05,EPI_ISL_3987643,B.1.621,Chile,El Maule,2021-08-05,Community,Mu,84
hCoV-19/Chile/TA-136610/2021|EPI_ISL_3987681|2021-08-05,EPI_ISL_3987681,B.1.621,Chile,Tarapaca,2021-08-05,Community,Mu,84
hCoV-19/Chile/TA-136622/2021|EPI_ISL_3987687|2021-08-05,EPI_ISL_3987687,B.1.621,Chile,Tarapaca,2021-08-05,Community,Mu,84
hCoV-19/Chile/TA-134097/2021|EPI_ISL_3987699|2021-08-02,EPI_ISL_3987699,B.1.621,Chile,Tarapaca,2021-08-02,Community,Mu,84
hCoV-19/Chile/TA-134107/2021|EPI_ISL_3987704|2021-08-02,EPI_ISL_3987704,B.1.621,Chile,Tarapaca,2021-08-02,Airport,Mu,84
hCoV-19/Chile/TA-134108/2021|EPI_ISL_3987705|2021-08-02,EPI_ISL_3987705,B.1.621,Chile,Tarapaca,2021-08-02,Airport,Mu,84
hCoV-19/Chile/RM-137987/2021|EPI_ISL_3987860|2021-08-12,EPI_ISL_3987860,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-12,Airport,Mu,85
hCoV-19/Chile/BI-137634/2021|EPI_ISL_3987877|2021-08-09,EPI_ISL_3987877,B.1.621,Chile,Biobio,2021-08-09,Community,Mu,85
hCoV-19/Chile/BI-137635/2021|EPI_ISL_3987878|2021-08-09,EPI_ISL_3987878,B.1.621,Chile,Biobio,2021-08-09,Community,Mu,85
hCoV-19/Chile/LR-137637/2021|EPI_ISL_3987880|2021-08-07,EPI_ISL_3987880,B.1.621,Chile,Los Rios,2021-08-07,Community,Mu,84
hCoV-19/Chile/RM-137877/2021|EPI_ISL_3987905|2021-08-11,EPI_ISL_3987905,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-11,Community,Mu,85
hCoV-19/Chile/TA-137968/2021|EPI_ISL_3987911|2021-08-09,EPI_ISL_3987911,B.1.621,Chile,Tarapaca,2021-08-09,Community,Mu,85
hCoV-19/Chile/TA-137969/2021|EPI_ISL_3987912|2021-08-09,EPI_ISL_3987912,B.1.621,Chile,Tarapaca,2021-08-09,Community,Mu,85
hCoV-19/Chile/AP-138252/2021|EPI_ISL_3987918|2021-08-09,EPI_ISL_3987918,B.1.621,Chile,Arica y Parinacota,2021-08-09,Community,Mu,85
hCoV-19/Chile/AP-138253/2021|EPI_ISL_3987919|2021-08-10,EPI_ISL_3987919,B.1.621,Chile,Arica y Parinacota,2021-08-10,Community,Mu,85
hCoV-19/Chile/AN-138275/2021|EPI_ISL_3987924|2021-08-09,EPI_ISL_3987924,B.1.621,Chile,Antofagasta,2021-08-09,Community,Mu,85
hCoV-19/Chile/CO-136056/2021|EPI_ISL_3988099|2021-08-08,EPI_ISL_3988099,B.1.621,Chile,Coquimbo,2021-08-08,Community,Mu,85
hCoV-19/Chile/RM-136087/2021|EPI_ISL_3988107|2021-08-05,EPI_ISL_3988107,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-05,Community,Mu,84
hCoV-19/Chile/RM-136088/2021|EPI_ISL_3988108|2021-08-03,EPI_ISL_3988108,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-03,Community,Mu,84
hCoV-19/Chile/RM-136089/2021|EPI_ISL_3988109|2021-07-28,EPI_ISL_3988109,B.1.621,Chile,Region Metropolitana de Santiago,2021-07-28,Community,Mu,83
hCoV-19/Chile/LI-138891/2021|EPI_ISL_3988146|2021-08-13,EPI_ISL_3988146,B.1.621,Chile,O Higgins,2021-08-13,Community,Mu,85
hCoV-19/Chile/LI-138894/2021|EPI_ISL_3988148|2021-08-13,EPI_ISL_3988148,B.1.621,Chile,O Higgins,2021-08-13,Community,Mu,85
hCoV-19/Chile/LI-138901/2021|EPI_ISL_3988154|2021-08-14,EPI_ISL_3988154,B.1.621,Chile,O Higgins,2021-08-14,Community,Mu,85
hCoV-19/Chile/VS-139119/2021|EPI_ISL_3988156|2021-08-13,EPI_ISL_3988156,B.1.621,Chile,Valparaiso,2021-08-13,Community,Mu,85
